Date,Open,High,Low,Close,Volume,SMA(7),SMA(10),SMA(50),SMA(200)
2021-02-22,102.01,102.93,99.5942,100.19,895105,103.52285714285715,103.42999999999991,91.71579999999996,74.37689999999992
2021-02-23,96.74,96.74,88.02,91.16,2247168,101.68857142857144,102.2019999999999,91.99559999999995,74.55687499999992
2021-02-24,90.37,93.25,89.1,92.84,1299792,99.76857142857145,101.0419999999999,92.30159999999997,74.73334999999992
2021-02-25,93,94.125,89.12,89.64,805854,97.6214285714286,99.8299999999999,92.54119999999998,74.88799999999992
2021-02-26,89.69,93.66,89.69,91.64,973187,95.77571428571432,98.59399999999991,92.78099999999999,75.06269999999991
2021-03-01,93.4,95.24,93.4,93.87,876460,94.56428571428573,97.35299999999991,92.99899999999998,75.24724999999992
2021-03-02,93.72,94.47,91.92,93.04,676018,93.19714285714288,96.18999999999991,93.23179999999998,75.43177499999993
2021-03-03,92.95,93.37,87.46,87.52,721480,91.38714285714286,94.4859999999999,93.3322,75.58199999999992
2021-03-04,87.23,87.33,81.975,85.15,1188043,90.52857142857144,92.76599999999989,93.35759999999999,75.70084999999993
2021-03-05,86.72,88.32,81.76,88.24,1989745,89.87142857142858,91.3289999999999,93.42619999999997,75.84409999999993
2021-03-08,88.2,90.945,86.73,88.53,959662,89.71285714285715,90.1629999999999,93.47619999999998,75.98149999999993
2021-03-09,90.77,93.6,90.34,92.73,803191,89.86857142857143,90.31999999999991,93.61439999999997,76.13312499999992
2021-03-10,93.77,95.2699,92.58,94.14,595797,89.90714285714286,90.4499999999999,93.77139999999997,76.28454999999992
2021-03-11,96.46,97.4999,95.37,96.21,527215,90.36000000000001,91.1069999999999,94.02439999999997,76.44559999999993
2021-03-12,94.89,96.32,94.17,96.16,546759,91.59428571428573,91.5589999999999,94.29159999999996,76.61212499999992
2021-03-15,97.12,100.02,96.1,99.8,522955,93.68714285714286,92.1519999999999,94.61179999999996,76.81172499999992
2021-03-16,100.11,100.73,97.33,97.56,505347,95.01857142857145,92.6039999999999,94.88859999999997,76.99922499999992
2021-03-17,96.85,97.09,95.3,95.97,774523,96.08142857142859,93.44899999999991,95.16119999999997,77.17932499999992
2021-03-18,94.87,95,90.69,90.72,1160363,95.79428571428573,94.00599999999991,95.30779999999997,77.33287499999992
2021-03-19,91.45,92.65,89.68,90.44,1494252,95.26571428571431,94.22599999999991,95.39179999999996,77.49299999999991
2021-03-22,90.58,91.5,88.35,89.15,663153,94.25714285714287,94.28799999999991,95.36279999999995,77.65287499999991
2021-03-23,88.37,89.27,87.11,87.46,1208120,93.01428571428573,93.76099999999991,95.33259999999994,77.7777999999999
2021-03-24,88.43,89.97,87.28,87.56,655116,91.26571428571431,93.10299999999991,95.28439999999995,77.9144499999999
2021-03-25,86.16,89.92,85.26,89.55,662847,90.1214285714286,92.4369999999999,95.23779999999995,78.06444999999991
2021-03-26,90.13,91.46,89.0922,91.38,669990,89.4657142857143,91.9589999999999,95.22219999999996,78.2152249999999
2021-03-29,90.97,92.33,88,88.32,821865,89.12285714285716,90.8109999999999,95.14899999999996,78.3722499999999
2021-03-30,88,90.16,87.68,89.96,775036,89.05428571428573,90.0509999999999,95.12519999999996,78.5403749999999
2021-03-31,91.53,92.93,90.63,91.54,682391,89.3957142857143,89.6079999999999,95.08339999999997,78.7045249999999
2021-04-01,92.52,95.17,92.35,94.79,595696,90.44285714285715,90.0149999999999,95.07559999999995,78.8763999999999
2021-04-05,95.72,96.36,94.53,94.86,446353,91.48571428571428,90.4569999999999,95.06899999999996,79.0496249999999
2021-04-06,94.58,97,94.52,96.35,420408,92.45714285714287,91.1769999999999,95.03279999999997,79.2314749999999
2021-04-07,96.24,96.55,94.45,94.74,557594,92.93714285714286,91.90499999999989,94.95779999999996,79.4072999999999
2021-04-08,96.28,96.69,94.57,95.12,729767,93.90857142857143,92.66099999999989,94.89959999999998,79.5744249999999
2021-04-09,94.86,98.3,94.61,97.95,627410,95.05,93.50099999999989,94.97479999999997,79.75354999999992
2021-04-12,99,101.86,98.27,101.07,681408,96.41142857142859,94.46999999999989,95.15679999999996,79.95217499999991
2021-04-13,101.86,103.59,99.63,101.49,500548,97.36857142857146,95.78699999999989,95.35119999999995,80.15224999999991
2021-04-14,101.04,102.36,100.47,100.59,435809,98.18714285714289,96.8499999999999,95.44779999999996,80.33757499999992
2021-04-15,101.92,104,101.16,103.34,506984,99.18571428571431,98.0299999999999,95.57539999999996,80.53419999999991
2021-04-16,104.09,105.99,103.66,104.98,508525,100.64857142857146,99.04899999999991,95.76059999999994,80.73392499999991
2021-04-19,104.77,104.93,102.395,104.35,547425,101.96714285714289,99.9979999999999,95.88399999999994,80.94359999999992
2021-04-20,104.2,105.34,100.01,101.27,537927,102.44142857142859,100.48999999999991,95.90959999999995,81.13274999999992
2021-04-21,101.37,104,101.01,102.47,497187,102.6414285714286,101.2629999999999,95.89019999999996,81.32822499999992
2021-04-22,103.25,104.7835,102.32,103.44,475258,102.92000000000004,102.09499999999991,95.87019999999997,81.52962499999991
2021-04-23,104.23,107.47,103.62,106.76,506604,103.8014285714286,102.97599999999991,95.97019999999996,81.74272499999992
2021-04-26,107.37,109.525,107.04,109,641236,104.61000000000003,103.76899999999992,96.07019999999997,81.96452499999992
2021-04-27,109.55,110.79,107.97,109.95,374533,105.32000000000004,104.61499999999992,96.14359999999996,82.20364999999993
2021-04-28,109.96,110.145,107.55,108.05,412366,105.84857142857145,105.36099999999992,96.21119999999998,82.43704999999993
2021-04-29,108.29,109.81,107.6,109.3,426114,106.9957142857143,105.95699999999992,96.30599999999997,82.66224999999993
2021-04-30,108,109.27,106.96,107.99,572651,107.78428571428573,106.25799999999992,96.41879999999996,82.87197499999995
2021-05-03,109.25,109.78,107.96,108.45,516213,108.50000000000003,106.66799999999992,96.53559999999996,83.08274999999996
2021-05-04,107.91,109.23,106.7501,108.1,496105,108.6914285714286,107.35099999999991,96.69379999999997,83.28817499999995
2021-05-05,108.35,108.68,106.2,107.79,360714,108.51857142857146,107.8829999999999,97.02639999999998,83.48644999999996
2021-05-06,107.87,108.54,105.49,106.28,641789,107.99428571428574,108.16699999999989,97.29519999999997,83.68472499999996
2021-05-07,107.22,109.66,106.8,108.82,950675,108.10428571428575,108.37299999999989,97.67879999999995,83.88937499999996
2021-05-10,109.09,111.04,107.54,107.84,1007854,107.89571428571433,108.25699999999988,98.00279999999995,84.09452499999996
2021-05-11,106.23,107.32,103.0701,106.1,991987,107.62571428571434,107.87199999999987,98.24739999999996,84.29147499999995
2021-05-12,102.85,104.29,98.8,99.11,1176618,106.29142857142861,106.97799999999987,98.36879999999995,84.43952499999996
2021-05-13,99.99,104.06,99.5,101.07,1336980,105.28714285714288,106.15499999999986,98.63979999999994,84.60774999999995
2021-05-14,100.92,104.93,100.63,104.69,628295,104.84428571428576,105.82499999999986,99.03059999999994,84.78212499999997
2021-05-17,103.53,103.935,100.33,101.78,541682,104.20142857142862,105.15799999999986,99.30139999999994,84.94137499999995
2021-05-18,101.82,101.82,99.07,99.29,531959,102.84000000000005,104.27699999999986,99.51659999999994,85.08949999999996
2021-05-19,97.13,98.86,95.76,97.82,730063,101.40857142857148,103.27999999999986,99.61839999999995,85.21734999999995
2021-05-20,97.88,98.39,96.71,97.17,763255,100.13285714285719,102.36899999999986,99.67899999999995,85.35589999999995
2021-05-21,98.4,99.1,95.54,96.23,656422,99.72142857142862,101.10999999999986,99.67939999999993,85.49124999999995
2021-05-24,97.63,98.25,96.97,97.03,347608,99.14428571428574,100.02899999999985,99.69679999999993,85.62987499999994
2021-05-25,97.32,98.455,96,96.76,655676,98.0114285714286,99.09499999999984,99.63599999999992,85.76607499999993
2021-05-26,96.83,97.61,95.41,97.35,590258,97.37857142857146,98.91899999999984,99.63179999999993,85.91012499999992
2021-05-27,97.96,98.16,96.35,97.1,531402,97.06571428571432,98.52199999999985,99.65439999999994,86.05672499999991
2021-05-28,97.78,98.44,96.99,97.41,403281,97.0071428571429,97.79399999999985,99.78819999999992,86.19512499999992
2021-06-01,98,98.2976,96.36,96.55,693305,96.91857142857147,97.27099999999986,99.91039999999994,86.31982499999991
2021-06-02,96.41,97.01,93.8,93.91,705993,96.5871428571429,96.73299999999986,100.00559999999994,86.4344749999999
2021-06-03,93.81,94.78,92.87,94.65,780166,96.24714285714289,96.41599999999985,100.14939999999993,86.5466249999999
2021-06-04,94.87,96.8725,94.73,96.71,775734,96.24000000000004,96.36999999999986,100.33239999999992,86.6645499999999
2021-06-07,96.63,97.5,95.76,97.12,777147,96.2071428571429,96.45899999999986,100.48379999999992,86.7797749999999
2021-06-08,97.83,99.33,97.3,99.17,542169,96.50285714285717,96.67299999999986,100.63959999999992,86.90952499999989
2021-06-09,99.17,99.365,96.77,97.82,900249,96.5614285714286,96.77899999999985,100.82959999999991,87.02442499999988
2021-06-10,98.63,99.2807,96.055,99.1,967801,96.92571428571434,96.95399999999987,101.01239999999993,87.14264999999986
2021-06-11,99.39,100.72,99.2106,100.46,675824,97.86142857142863,97.28999999999986,101.19079999999992,87.27692499999986
2021-06-14,100.91,100.94,99.62,100.04,839381,98.63142857142863,97.55299999999986,101.29579999999993,87.40684999999986
2021-06-15,99.5,99.75,98,99.39,741878,99.01428571428576,97.83699999999986,101.38639999999994,87.53677499999986
2021-06-16,99.43,99.43,96.66,97.44,823019,99.06000000000004,98.18999999999987,101.40819999999992,87.65049999999987
2021-06-17,97,97.7,94.5,95.07,1315850,98.47428571428577,98.23199999999989,101.41479999999993,87.75212499999986
2021-06-18,94.79,98.3937,94.05,97.58,1126153,98.44000000000007,98.31899999999987,101.46399999999993,87.85082499999987
2021-06-21,98.44,101.1,97.89,100.97,621393,98.70714285714293,98.70399999999988,101.52439999999993,87.97497499999989
2021-06-22,101.14,103.59,100.38,102.29,632256,98.9685714285715,99.01599999999988,101.54879999999994,88.1331499999999
2021-06-23,102.1,102.68,99.85,100.03,555083,98.96714285714292,99.23699999999988,101.51959999999994,88.29094999999988
2021-06-24,100.5,101.03,99.49,100.76,366073,99.1628571428572,99.40299999999988,101.52299999999994,88.44894999999988
2021-06-25,101.45,102.115,99.26,100.19,1159189,99.55571428571436,99.37599999999986,101.45999999999992,88.59687499999987
2021-06-28,100.54,102.42,100,101.81,401867,100.5185714285715,99.55299999999986,101.39659999999995,88.76169999999988
2021-06-29,102.28,103.95,101.35,103.08,362147,101.3042857142858,99.92199999999987,101.37119999999993,88.94129999999988
2021-06-30,102.66,103.4,101.17,102.21,666367,101.48142857142865,100.39899999999986,101.38999999999993,89.10259999999988
2021-07-01,102.6,102.6,100.51,101.25,793478,101.33285714285724,101.01699999999987,101.36559999999992,89.25944999999987
2021-07-02,101.55,101.73,100.42,101.32,252707,101.51714285714294,101.39099999999988,101.32319999999993,89.41549999999987
2021-07-06,101.63,101.79,99.82,100.55,574871,101.48714285714293,101.34899999999986,101.19899999999993,89.57629999999986
2021-07-07,100.69,103.265,99.955,102.7,509354,101.84571428571437,101.38999999999987,101.07299999999992,89.75789999999986
2021-07-08,100.88,101.88,98.34,100.27,477769,101.62571428571437,101.41399999999987,100.87939999999993,89.92744999999987
2021-07-09,101.29,102.73,101.26,102.37,335908,101.5242857142858,101.57499999999987,100.76579999999993,90.09809999999985
2021-07-12,102.24,103.25,101.52,102.54,392018,101.57142857142864,101.80999999999987,100.63059999999992,90.27559999999986
2021-07-13,101.85,102.47,99.98,100.17,302546,101.41714285714292,101.64599999999987,100.47419999999993,90.43634999999983
2021-07-14,100.13,100.7225,96.1325,96.89,713630,100.78428571428576,101.02699999999987,100.24299999999994,90.57829999999984
2021-07-15,96.52,98.7,95.66,96.04,560971,100.14000000000006,100.40999999999987,100.00179999999993,90.70319999999984
2021-07-16,96.09,97.345,95.4,96,809440,99.18285714285719,99.88499999999986,99.76599999999993,90.82924999999983
2021-07-19,94.42,96.29,93.28,95.7,642701,98.53000000000006,99.32299999999987,99.55439999999993,90.94974999999984
2021-07-20,95.9,98.48,95.03,97.88,779048,97.88857142857148,99.05599999999987,99.33559999999994,91.07189999999984
2021-07-21,98.15,100.32,98.12,99.96,503386,97.52000000000007,98.78199999999987,99.17799999999994,91.20304999999983
2021-07-22,100.14,100.46,98.16,98.82,273156,97.32714285714292,98.63699999999987,99.03239999999992,91.31424999999983
2021-07-23,99.78,100.64,98.8993,99.98,523623,97.76857142857149,98.39799999999988,99.04979999999992,91.43389999999982
2021-07-26,99.8,99.805,96.64,97.89,471307,98.03285714285721,97.93299999999988,98.98619999999994,91.54509999999982
2021-07-27,97.18,97.8,94.985,95.42,685778,97.95000000000006,97.45799999999988,98.80079999999994,91.6405499999998
2021-07-28,95.35,96.38,94.21,95.1,633001,97.86428571428577,97.27899999999988,98.66719999999995,91.7249499999998
2021-07-29,95.57,96.94,95.19,96.01,1217717,97.59714285714291,97.27599999999988,98.60159999999996,91.80674999999978
2021-07-30,95.9,98.04,95.34,97.1,708983,97.18857142857148,97.38599999999988,98.58719999999998,91.89254999999977
2021-08-02,97.41,98.8,96.79,96.84,790612,96.90571428571435,97.49999999999989,98.58059999999998,91.98309999999978
2021-08-03,91.59,97.54,91.56,97.35,2097642,96.53000000000007,97.44699999999989,98.603,92.07819999999975
2021-08-04,97.44,103.07,96.32,101.99,1317031,97.11571428571436,97.64999999999989,98.70219999999999,92.20214999999976
2021-08-05,102.19,105.31,102.01,104.24,1020399,98.37571428571437,98.1919999999999,98.85179999999998,92.34254999999978
2021-08-06,104.77,106.28,104.69,105.27,756242,99.82857142857151,98.72099999999989,99.01019999999998,92.48869999999977
2021-08-09,105.49,106.725,104.42,104.51,461002,101.04285714285722,99.3829999999999,99.15839999999999,92.63784999999976
2021-08-10,103.82,105.79,103.26,103.69,495992,101.98428571428579,100.2099999999999,99.28399999999998,92.77959999999976
2021-08-11,103.63,106,103.22,105.94,565594,103.28428571428579,101.2939999999999,99.47179999999997,92.92609999999975
2021-08-12,106.39,108.1626,106.16,107.94,608369,104.79714285714292,102.4869999999999,99.75239999999997,93.09259999999975
2021-08-13,108.12,108.78,105.64,107.61,475801,105.60000000000005,103.5379999999999,100.01159999999996,93.26514999999976
2021-08-16,107.24,109.23,106.64,107.63,517642,106.08428571428577,104.61699999999989,100.22999999999996,93.44469999999976
2021-08-17,106.5,107.1118,102.5,103.33,578605,105.80714285714292,105.21499999999989,100.35419999999996,93.60399999999976
2021-08-18,103.46,105.65,102.815,103.5,451109,105.6628571428572,105.3659999999999,100.44079999999997,93.77379999999975
2021-08-19,102.08,105.31,101.21,104.97,443389,105.84571428571437,105.4389999999999,100.58379999999997,93.93994999999975
2021-08-20,104.99,108.71,104.74,108.54,414118,106.21714285714292,105.76599999999989,100.77259999999997,94.12814999999975
2021-08-23,109.5,110.45,108.69,109.29,450603,106.41000000000005,106.24399999999989,100.94919999999996,94.29799999999976
2021-08-24,109.55,111.56,109.4718,110.03,455827,106.75571428571433,106.87799999999989,101.14899999999996,94.46144999999974
2021-08-25,110.23,111.39,110,110.53,318195,107.17000000000004,107.33699999999988,101.37179999999995,94.61604999999975
2021-08-26,110.18,110.615,108.38,108.67,414025,107.93285714285717,107.40999999999988,101.59639999999996,94.81904999999973
2021-08-27,108.19,111.38,108.19,110.87,364662,108.98571428571431,107.73599999999988,101.91239999999996,95.03464999999973
2021-08-30,111.63,112.85,111.07,111.59,460129,109.9314285714286,108.13199999999988,102.19259999999997,95.24439999999973
2021-08-31,111.41,111.42,108.3501,109.76,572797,110.10571428571431,108.77499999999989,102.36839999999997,95.44789999999972
2021-09-01,110.77,111.72,109.09,111.05,521224,110.35714285714289,109.52999999999989,102.54359999999997,95.64149999999971
2021-09-02,112.04,114.59,111.9,114.23,494746,110.9571428571429,110.45599999999988,102.82759999999996,95.8475499999997
2021-09-03,113.5,114.36,112.63,113.74,269613,111.41571428571433,110.97599999999989,103.08719999999995,96.05199999999972
2021-09-07,113.73,114.35,111.28,111.45,397203,111.8128571428572,111.1919999999999,103.31239999999997,96.24589999999972
2021-09-08,110.9,111.95,109.2,111.77,408945,111.94142857142863,111.3659999999999,103.51159999999996,96.42804999999973
2021-09-09,112,113.54,111.1,111.59,283067,111.94142857142863,111.4719999999999,103.68179999999997,96.61239999999972
2021-09-10,112.53,113.87,112.01,112.14,466641,112.28142857142862,111.81899999999989,103.88039999999997,96.79219999999972
2021-09-13,113.66,114.61,111.4,111.81,555700,112.39000000000007,111.9129999999999,104.09159999999999,96.98124999999973
2021-09-14,111.46,112.255,106.72,107.53,778251,111.4328571428572,111.5069999999999,104.21579999999999,97.15139999999973
2021-09-15,107.18,108.46,105.62,108.08,529723,110.62428571428578,111.3389999999999,104.36639999999997,97.31864999999972
2021-09-16,108.26,108.899,106.62,108.3,365599,110.17428571428577,111.0639999999999,104.47839999999998,97.48604999999972
2021-09-17,108.28,108.35,106.865,107.6,1554946,109.5785714285715,110.40099999999988,104.62499999999999,97.64839999999971
2021-09-20,105.33,106.5,104.13,106.28,723685,108.82000000000005,109.65499999999989,104.70319999999998,97.81054999999971
2021-09-21,107.48,107.48,105,106.08,371297,107.95428571428577,109.11799999999987,104.77399999999997,97.96004999999973
2021-09-22,107,109.26,107,107.68,482476,107.36428571428577,108.70899999999988,104.92419999999998,98.12619999999971
2021-09-23,108.25,109.12,106.77,107.57,643134,107.37000000000005,108.30699999999987,105.13779999999997,98.28594999999972
2021-09-24,106.84,108.64,106.255,107.3,330520,107.25857142857147,107.8229999999999,105.36299999999997,98.44359999999972
2021-09-27,106.63,109.3,106.53,108.86,440237,107.33857142857148,107.52799999999988,105.62019999999997,98.60204999999972
2021-09-28,107.7,108.82,103.97,104.04,494090,106.83000000000004,107.17899999999989,105.78699999999998,98.73454999999973
2021-09-29,105.14,106.27,104.36,104.84,485544,106.62428571428576,106.85499999999988,105.92619999999997,98.87044999999972
2021-09-30,105.32,106.49,101.89,101.93,455968,106.0314285714286,106.21799999999989,105.96559999999998,98.98184999999972
2021-10-01,101.78,102.39,100.17,101.29,725710,105.11857142857146,105.5869999999999,106.01499999999999,99.07344999999972
2021-10-04,100.99,102.67,98.85,102.45,807731,104.38714285714289,105.20399999999991,106.06439999999999,99.17869999999972
2021-10-05,102.98,104.73,101.94,103.89,659629,103.90000000000005,104.9849999999999,106.18439999999998,99.28564999999972
2021-10-06,102.85,104.51,101.8,104.49,686316,103.27571428571433,104.6659999999999,106.36579999999998,99.38869999999972
2021-10-07,105.56,106.4,104.85,105.15,511966,103.43428571428576,104.42399999999991,106.56679999999997,99.49039999999972
2021-10-08,105.21,105.5,104.2,104.33,268255,103.36142857142862,104.12699999999991,106.73319999999995,99.58189999999973
2021-10-11,103.7,104.97,102.78,103.04,383605,103.52000000000005,103.54499999999992,106.85199999999995,99.66799999999974
2021-10-12,99.61,100.895,91.34,91.92,2700369,102.18142857142861,102.33299999999991,106.75359999999995,99.69614999999972
2021-10-13,92.29,93.56,90.59,91.29,1013953,100.5871428571429,100.97799999999991,106.63239999999995,99.73479999999972
2021-10-14,92.17,93.1467,91.91,92.93,798335,99.02142857142861,100.0779999999999,106.45119999999996,99.78544999999973
2021-10-15,94.15,95.42,93.305,93.38,724026,97.43428571428576,99.2869999999999,106.23399999999997,99.83339999999973
2021-10-18,92.89,95.45,92.81,95.36,557890,96.03571428571433,98.5779999999999,106.03579999999994,99.89159999999973
2021-10-19,96.17,97.74,95.5001,97.15,711416,95.01000000000003,97.90399999999991,105.88859999999994,99.96564999999973
2021-10-20,97.2,98.19,96.7,96.77,496897,94.11428571428576,97.1319999999999,105.75019999999995,100.03254999999973
2021-10-21,96.28,97.5,95.19,95.75,565052,94.66142857142862,96.19199999999991,105.54639999999996,100.08009999999973
2021-10-22,95.92,96.77,94.635,94.72,517596,95.15142857142862,95.23099999999991,105.28199999999997,100.10069999999975
2021-10-25,94.41,98.63,93.8,97.73,527851,95.83714285714291,94.6999999999999,105.08439999999997,100.14449999999974
2021-10-26,97.93,98.33,96.63,98.01,585088,96.49857142857148,95.30899999999991,104.89199999999997,100.18469999999972
2021-10-27,100.49,106.005,100,102.7,1591205,97.54714285714292,96.44999999999992,104.87939999999998,100.23879999999971
2021-10-28,102.68,105.42,102.68,105.22,578034,98.70000000000006,97.67899999999993,104.91379999999998,100.30409999999972
2021-10-29,104.48,107.72,104.48,106.4,882257,100.07571428571434,98.98099999999992,104.94239999999996,100.37619999999974
2021-11-01,106.89,109.76,106.26,109.6,652213,102.05428571428578,100.40499999999993,104.96359999999997,100.46844999999972
2021-11-02,110.27,110.85,108.7101,110.27,652732,104.27571428571434,101.71699999999993,104.98319999999998,100.55164999999971
2021-11-03,110.73,111.1804,109.37,109.5,571893,105.95714285714291,102.98999999999992,104.97259999999999,100.62324999999971
2021-11-04,110.23,115.9,110.23,113.75,850318,108.20571428571434,104.78999999999992,105.03699999999999,100.71604999999973
2021-11-05,113.79,115.18,112.7001,114.26,596031,109.8571428571429,106.74399999999991,105.1488,100.79654999999971
2021-11-08,115.08,117,114.23,115.79,804256,111.3671428571429,108.54999999999991,105.24719999999999,100.88304999999971
2021-11-09,120,134.39,119.95,132.8,2536453,115.13857142857147,112.02899999999991,105.67139999999999,101.05689999999971
2021-11-10,131,133.63,126.08,127.26,1132737,117.6614285714286,114.4849999999999,106.0214,101.22224999999972
2021-11-11,127.89,130.13,127.18,128.67,466740,120.29000000000003,116.8299999999999,106.37379999999999,101.4057499999997
2021-11-12,129.86,130.37,128.24,129.77,603108,123.18571428571431,119.16699999999989,106.6846,101.5957499999997
2021-11-15,129.8,130.68,128.2,128.88,725254,125.34714285714288,121.09499999999989,106.98740000000002,101.76134999999971
2021-11-16,129.33,131.45,128.08,130.82,817451,127.71285714285717,123.14999999999989,107.37480000000001,101.93064999999972
2021-11-17,131.68,133.57,129.63,133.55,614011,130.25000000000003,125.55499999999988,107.81040000000002,102.1197999999997
2021-11-18,134.46,135,130.71,131.25,446937,130.02857142857147,127.30499999999988,108.20360000000001,102.2851499999997
2021-11-19,132.01,135.59,131.84,134.27,555991,131.03000000000003,129.30599999999987,108.64620000000001,102.4565499999997
2021-11-22,134.17,136,132.35,132.98,491804,131.64571428571432,131.0249999999999,109.0696,102.6042499999997
2021-11-23,131.99,133.45,129.73,131.26,571735,131.85857142857148,130.8709999999999,109.5442,102.7383499999997
2021-11-24,131,132.7999,130.065,132.13,329605,132.3228571428572,131.3579999999999,110.0252,102.89019999999971
2021-11-26,130.61,132.89,128.55,131.05,367261,132.35571428571433,131.5959999999999,110.48020000000001,103.02544999999971
2021-11-29,132.58,134.025,129.92,133.12,695630,132.29428571428576,131.9309999999999,110.9906,103.15964999999971
2021-11-30,133,136.79,131.67,132.77,965004,132.5114285714286,132.31999999999988,111.52040000000001,103.30014999999972
2021-12-01,133.62,138.9,132.46,133.92,1427638,132.4614285714286,132.6299999999999,112.0772,103.4469499999997
2021-12-02,133.53,136.83,133.11,135.26,866999,132.7871428571429,132.8009999999999,112.62880000000001,103.61149999999971
2021-12-03,137.88,137.88,131.2,134.78,731946,133.29000000000002,133.1539999999999,113.17300000000002,103.77234999999969
2021-12-06,135.13,135.6,131.59,135.17,883162,133.72428571428574,133.24399999999991,113.7304,103.9472499999997
2021-12-07,137,138.09,135.11,137.39,639458,134.63000000000002,133.6849999999999,114.30100000000002,104.1783999999997
2021-12-08,138,140.9778,136.745,140.49,753243,135.68285714285716,134.6079999999999,115.03000000000002,104.4166499999997
2021-12-09,140,140.2,136.92,137.03,737849,136.2914285714286,135.0979999999999,115.67380000000001,104.6535999999997
2021-12-10,138.09,140.77,138.09,140.68,494655,137.2571428571429,136.0609999999999,116.4488,104.8987999999997
2021-12-13,139.53,139.91,135.49,137.11,760005,137.5214285714286,136.4599999999999,117.1652,105.11499999999971
2021-12-14,135.81,138.02,135.02,136.79,525536,137.80857142857147,136.8619999999999,117.852,105.33374999999971
2021-12-15,131.98,135.54,130.34,135.21,1294717,137.81428571428575,136.9909999999999,118.47840000000001,105.5721999999997
2021-12-16,135.89,135.89,129.3498,130.62,976343,136.8471428571429,136.5269999999999,119.001,105.79954999999968
2021-12-17,128.81,130.7,125.51,128.61,1761709,135.15000000000003,135.9099999999999,119.4702,106.00139999999969
2021-12-20,127.68,128.08,124.05,125.69,865104,133.53000000000003,134.9619999999999,119.8974,106.18719999999968
2021-12-21,127.41,128.655,125.463,128.39,649568,131.77428571428575,134.0619999999999,120.40440000000001,106.36549999999968
2021-12-22,128.98,131.83,127.91,131.4,485344,130.95857142857145,133.1529999999999,121.194,106.55179999999969
2021-12-23,131.61,133.39,131.01,132.81,315369,130.39000000000004,132.7309999999999,122.0244,106.73479999999971
2021-12-27,134.16,137.12,132.595,136.76,577186,130.6114285714286,132.33899999999988,122.90100000000001,106.9377999999997
2021-12-28,137.01,137.97,134.23,134.74,528498,131.20000000000002,132.1019999999999,123.7282,107.11249999999971
2021-12-29,135.26,136.355,133.4,134.36,634162,132.0214285714286,131.85899999999987,124.5082,107.29649999999971
2021-12-30,134.85,136.26,132.88,132.88,461628,133.04857142857148,131.6259999999999,125.2228,107.4810499999997
2021-12-31,133.23,135.46,132.28,135.03,666388,133.9971428571429,132.0669999999999,125.988,107.70259999999969
2022-01-03,135.52,136.7755,130.88,132.01,663520,134.08428571428576,132.4069999999999,126.7132,107.91044999999968
2022-01-04,132.47,134.59,132.13,133.55,660691,134.19000000000003,133.1929999999999,127.4898,108.13244999999968
2022-01-05,132.84,133.1,126.51,126.62,934494,132.7414285714286,133.0159999999999,128.0676,108.32824999999968
2022-01-06,125.66,125.97,121.08,123.46,1157562,131.13000000000002,132.2219999999999,128.57659999999998,108.50774999999967
2022-01-07,123.09,124.8,116.75,116.94,1146666,128.6414285714286,130.6349999999999,128.8614,108.64469999999966
2022-01-10,114.94,116.51,110.94,115.76,1645669,126.19571428571432,128.5349999999999,129.07219999999998,108.76659999999966
2022-01-11,115.23,117.04,112.06,116.93,959860,123.61000000000003,126.7539999999999,129.2828,108.90964999999966
2022-01-12,117.58,118.8524,112.39,113.91,1213135,121.02428571428574,124.7089999999999,129.369,109.02939999999965
2022-01-13,114.29,118.5,110.59,110.73,1180337,117.76428571428573,122.49399999999991,129.3782,109.12534999999966
2022-01-14,110,110.3,104.01,106.95,1627114,114.95428571428575,119.68599999999992,129.32719999999998,109.18614999999966
2022-01-18,104.35,106,100.87,101.03,1163678,111.75000000000001,116.58799999999992,129.07279999999997,109.21699999999964
2022-01-19,102.42,103.94,99.58,99.6,1054912,109.27285714285718,113.19299999999991,128.77959999999996,109.23324999999964
2022-01-20,101.02,101.93,95.2,95.34,1456520,106.35571428571431,110.06499999999991,128.37059999999997,109.23624999999964
2022-01-21,94.23,96.8815,92.72,93.35,1627428,102.98714285714289,107.0539999999999,127.58159999999998,109.22739999999963
2022-01-24,91.48,95.38,88.3233,95.23,1764093,100.31857142857146,104.8829999999999,126.94099999999997,109.21379999999962
2022-01-25,92.88,94.36,88.805,91.47,1431353,97.5671428571429,102.45399999999991,126.19699999999997,109.16579999999963
2022-01-26,93.62,95.8,88.61,89.55,1727231,95.08142857142859,99.7159999999999,125.39259999999996,109.10609999999963
2022-01-27,90.77,92.12,85.23,85.46,1565342,92.85714285714289,96.8709999999999,124.52419999999996,109.03044999999962
2022-01-28,85.8,87.22,83.595,87.21,1129092,91.0871428571429,94.5189999999999,123.65199999999997,108.94979999999961
2022-01-31,87.25,91.54,87.25,91.47,1772946,90.53428571428574,92.9709999999999,122.81039999999997,108.88224999999962
2022-02-01,92.62,96.3999,91.57,95.61,1650676,90.85714285714289,92.4289999999999,122.09759999999997,108.83854999999963
2022-02-02,95.59,96.77,93.7,95.84,1172723,90.94428571428575,92.05299999999991,121.32899999999997,108.81139999999964
2022-02-03,93.34,93.85,91.11,91.15,1029868,90.89857142857146,91.6339999999999,120.49239999999996,108.75479999999963
